crash_id,crash_event,crash_type,number_fatalities
43769,19921247,Multiple,1
43770,19922334,Single,1
43771,19921488,Single,1
43772,19921282,Multiple,1
43773,19921397,Multiple,1
43774,19922053,Single,1
43775,19921473,Multiple,1
43776,19921014,Multiple,1
43777,19925161,Single,1
43778,19921181,Single,1
43779,19923339,Single,1
43780,19921044,Multiple,1
43781,19922140,Multiple,1
43782,19921135,Single,1
43783,19923286,Single,1
43784,19926037,Multiple,1
43785,19922044,Multiple,1
43786,19921262,Single,1
43787,19922354,Multiple,1
43788,19921343,Single,1
43789,19922157,Single,1
43790,19921154,Single,1
43791,19922097,Multiple,1
43792,19922025,Single,1
43793,19921225,Single,1
43794,19922114,Multiple,1
43795,19923285,Single,1
43796,19923101,Single,2
43797,19921551,Single,1
43798,19921543,Multiple,4
43799,19922268,Single,1
43800,19922183,Single,1
43801,19921057,Multiple,1
43802,19923337,Single,1
43803,19921232,Multiple,1
43804,19925157,Multiple,1
43805,19924016,Single,1
43806,19928005,Single,1
43807,19921383,Multiple,1
43808,19923273,Multiple,2
43809,19923136,Multiple,1
43810,19921430,Single,1
43811,19924090,Single,1
43812,19922250,Single,2
43813,19923097,Single,1
43814,19924067,Single,1
43815,19922052,Multiple,1
43816,19922047,Single,1
43817,19923270,Single,1
43818,19921554,Single,1
43819,19922251,Single,1
43820,19923029,Single,1
43821,19921353,Multiple,2
43822,19921318,Single,1
43823,19923343,Multiple,1
43824,19921336,Single,1
43825,19924038,Multiple,1
43826,19921360,Multiple,1
43827,19921500,Multiple,1
43828,19921211,Multiple,1
43829,19921437,Multiple,1
43830,19925130,Multiple,1
43831,19921375,Multiple,2
43832,19925089,Single,1
43833,19923166,Multiple,1
43834,19923327,Single,1
43835,19921069,Multiple,1
43836,19921068,Multiple,1
43837,19921102,Multiple,2
43838,19921033,Single,1
43839,19923090,Single,1
43840,19923228,Single,1
43841,19921493,Single,1
43842,19921306,Single,1
43843,19923300,Single,1
43844,19921431,Single,1
43845,19922057,Single,1
43846,19921448,Single,1
43847,19921091,Multiple,1
43848,19923314,Single,1
43849,19923298,Multiple,1
43850,19921019,Multiple,2
43851,19921132,Multiple,1
43852,19922225,Multiple,1
43853,19922063,Single,1
43854,19922074,Single,1
43855,19922122,Multiple,1
43856,19927037,Single,1
43857,19921035,Multiple,1
43858,19921483,Multiple,1
43859,19925102,Multiple,1
43860,19925113,Single,1
43861,19924075,Single,1
43862,19921574,Single,1
43863,19921374,Single,1
43864,19923018,Multiple,2
43865,19922125,Single,1
43866,19926041,Single,1
43867,19927022,Single,1
43868,19923297,Multiple,2
43869,19921567,Multiple,2
43870,19924083,Multiple,1
43871,19925144,Single,1
43872,19923183,Single,1
43873,19923098,Single,1
43874,19924135,Single,1
43875,19923043,Single,1
43876,19924018,Single,1
43877,19923249,Single,1
43878,19921156,Single,1
43879,19923342,Single,1
43880,19921216,Single,1
43881,19924030,Single,1
43882,19924034,Single,1
43883,19921073,Single,1
43884,19922298,Single,1
43885,19922198,Multiple,2
43886,19921100,Multiple,1
43887,19923357,Multiple,1
43888,19922021,Multiple,1
43889,19921552,Single,1
43890,19923014,Multiple,1
43891,19921449,Single,1
43892,19921562,Single,2
43893,19924101,Single,2
43894,19924024,Single,1
43895,19928018,Multiple,1
43896,19921295,Multiple,1
43897,19922223,Multiple,1
43898,19922345,Multiple,1
43899,19921389,Multiple,1
43900,19922173,Single,1
43901,19921151,Multiple,1
43902,19921113,Single,1
43903,19921456,Multiple,1
43904,19923192,Multiple,1
43905,19922070,Single,1
43906,19923157,Multiple,1
43907,19921248,Multiple,1
43908,19921293,Multiple,1
43909,19925071,Single,1
43910,19922304,Multiple,1
43911,19923078,Single,1
43912,19921285,Multiple,1
43913,19921147,Multiple,1
43914,19921023,Single,1
43915,19921495,Multiple,1
43916,19925123,Multiple,1
43917,19921153,Multiple,1
43918,19923115,Single,1
43919,19923048,Multiple,1
43920,19921387,Multiple,3
43921,19921266,Single,1
43922,19922161,Multiple,1
43923,19923272,Multiple,1
43924,19923220,Single,1
43925,19923177,Multiple,1
43926,19926021,Multiple,1
43927,19922061,Multiple,1
43928,19923352,Single,1
43929,19922234,Single,1
43930,19921505,Single,1
43931,19922058,Single,1
43932,19922283,Multiple,1
43933,19923147,Single,1
43934,19921312,Multiple,1
43935,19923072,Multiple,1
43936,19926005,Single,1
43937,19923134,Multiple,1
43938,19923170,Multiple,1
43939,19923315,Single,1
43940,19921024,Multiple,1
43941,19923074,Multiple,1
43942,19922295,Single,1
43943,19923296,Multiple,1
43944,19922123,Single,1
43945,19921097,Single,1
43946,19921125,Single,1
43947,19924014,Single,1
43948,19921354,Single,2
43949,19922364,Multiple,1
43950,19921253,Single,1
43951,19921321,Multiple,1
43952,19924102,Single,1
43953,19923113,Multiple,1
43954,19921220,Single,1
43955,19923254,Multiple,1
43956,19925020,Single,1
43957,19923263,Single,1
43958,19922281,Single,1
43959,19923022,Single,1
43960,19921150,Single,2
43961,19922194,Multiple,1
43962,19925153,Single,3
43963,19921277,Multiple,1
43964,19923105,Single,1
43965,19924012,Single,1
43966,19921077,Multiple,3
43967,19921028,Single,1
43968,19923051,Multiple,1
43969,19924031,Single,1
43970,19923243,Single,1
43971,19925093,Single,1
43972,19921452,Single,1
43973,19924010,Single,1
43974,19924074,Single,1
43975,19921518,Single,1
43976,19921310,Single,1
43977,19923193,Single,1
43978,19921396,Single,1
43979,19925082,Multiple,1
43980,19923125,Multiple,2
43981,19921463,Single,1
43982,19924134,Multiple,1
43983,19921291,Multiple,2
43984,19925047,Single,2
43985,19923289,Single,1
43986,19923268,Single,1
43987,19921207,Multiple,2
43988,19924138,Single,1
43989,19924076,Multiple,1
43990,19923266,Single,1
43991,19923280,Single,1
43992,19924064,Single,1
43993,19925003,Multiple,1
43994,19928007,Multiple,2
43995,19923103,Single,1
43996,19923275,Single,1
43997,19923073,Single,1
43998,19922252,Single,1
43999,19923054,Multiple,1
44000,19921417,Single,1
44001,19921099,Multiple,1
44002,19921363,Single,1
44003,19924068,Single,3
44004,19921235,Single,1
44005,19924116,Single,1
44006,19924123,Single,1
44007,19921221,Single,1
44008,19921546,Single,1
44009,19921095,Single,1
44010,19921040,Multiple,1
44011,19921148,Multiple,2
44012,19923307,Single,1
44013,19921320,Single,1
44014,19922237,Single,1
44015,19922288,Multiple,1
44016,19922269,Single,1
44017,19922347,Multiple,1
44018,19922306,Multiple,1
44019,19922275,Single,1
44020,19921528,Multiple,1
44021,19923176,Multiple,1
44022,19921526,Single,1
44023,19923033,Multiple,1
44024,19921512,Single,1
44025,19923239,Multiple,1
44026,19922106,Single,1
44027,19925063,Multiple,1
44028,19923248,Single,1
44029,19922195,Single,1
44030,19925139,Multiple,1
44031,19924065,Multiple,1
44032,19921453,Single,1
44033,19922229,Multiple,1
44034,19923096,Single,1
44035,19921101,Multiple,3
44036,19925048,Single,1
44037,19924109,Single,1
44038,19922026,Single,1
44039,19925052,Single,1
44040,19923031,Single,1
44041,19923041,Multiple,1
44042,19926015,Single,1
44043,19926020,Single,1
44044,19927014,Single,2
44045,19923295,Single,1
44046,19923335,Single,1
44047,19922236,Multiple,1
44048,19921140,Multiple,2
44049,19921520,Multiple,1
44050,19921173,Single,1
44051,19921379,Multiple,2
44052,19922075,Multiple,1
44053,19921441,Single,1
44054,19924001,Multiple,1
44055,19923349,Single,1
44056,19922085,Single,1
44057,19922165,Multiple,1
44058,19924025,Single,1
44059,19921083,Single,1
44060,19925154,Multiple,3
44061,19921131,Multiple,1
44062,19922180,Single,1
44063,19922351,Multiple,1
44064,19923100,Multiple,1
44065,19921490,Multiple,1
44066,19923230,Single,1
44067,19925041,Single,1
44068,19924057,Multiple,1
44069,19925038,Multiple,1
44070,19922205,Multiple,1
44071,19923140,Single,1
44072,19924085,Multiple,2
44073,19921226,Single,1
44074,19921294,Single,1
44075,19922262,Single,1
44076,19921446,Single,1
44077,19923178,Single,1
44078,19921275,Single,1
44079,19923159,Multiple,1
44080,19925100,Single,1
44081,19922259,Multiple,1
44082,19924132,Single,1
44083,19922331,Multiple,1
44084,19922316,Single,1
44085,19923055,Single,1
44086,19921470,Multiple,1
44087,19923015,Single,1
44088,19923317,Multiple,1
44089,19923124,Multiple,1
44090,19921351,Single,1
44091,19923190,Single,1
44092,19921377,Single,1
44093,19921356,Multiple,1
44094,19921393,Single,1
44095,19922039,Single,1
44096,19923180,Multiple,1
44097,19928009,Single,1
44098,19923114,Multiple,1
44099,19922314,Multiple,2
44100,19923209,Multiple,1
44101,19923106,Multiple,1
44102,19922255,Multiple,1
44103,19924130,Multiple,1
44104,19921123,Multiple,1
44105,19922031,Single,1
44106,19921411,Multiple,1
44107,19921358,Single,1
44108,19921531,Multiple,1
44109,19923011,Single,1
44110,19921322,Multiple,1
44111,19923095,Single,1
44112,19923087,Multiple,1
44113,19923309,Single,1
44114,19925169,Single,1
44115,19926002,Multiple,1
44116,19921013,Multiple,1
44117,19923104,Multiple,5
44118,19923132,Single,1
44119,19923237,Single,1
44120,19923069,Single,1
44121,19921050,Multiple,1
44122,19925105,Single,1
44123,19927032,Single,1
44124,19921323,Multiple,2
44125,19922117,Single,1
44126,19922151,Multiple,1
44127,19922270,Single,1
44128,19921479,Multiple,1
44129,19922308,Single,1
44130,19921193,Single,1
44131,19921242,Multiple,1
44132,19921168,Multiple,2
44133,19926014,Multiple,1
44134,19923274,Multiple,3
44135,19921185,Multiple,1
44136,19926013,Multiple,1
44137,19922167,Multiple,1
44138,19923218,Single,1
44139,19923363,Multiple,1
44140,19924022,Single,1
44141,19921012,Single,1
44142,19925131,Single,1
44143,19922224,Multiple,1
44144,19926051,Multiple,1
44145,19923331,Single,1
44146,19922272,Multiple,1
44147,19923179,Single,1
44148,19921103,Single,1
44149,19926009,Single,1
44150,19921042,Single,1
44151,19921487,Single,1
44152,19925028,Single,1
44153,19924052,Multiple,2
44154,19923336,Single,2
44155,19921432,Single,1
44156,19924043,Single,1
44157,19928003,Single,1
44158,19921401,Single,1
44159,19923003,Single,1
44160,19922064,Multiple,1
44161,19925125,Multiple,1
44162,19923144,Single,1
44163,19922011,Single,1
44164,19924053,Single,1
44165,19925107,Single,1
44166,19921575,Multiple,1
44167,19922238,Multiple,1
44168,19925022,Multiple,4
44169,19921046,Multiple,1
44170,19921305,Multiple,1
44171,19922213,Single,1
44172,19921465,Single,1
44173,19923232,Single,1
44174,19921237,Single,1
44175,19923351,Multiple,1
44176,19921386,Multiple,1
44177,19922081,Multiple,1
44178,19922274,Single,1
44179,19925140,Multiple,1
44180,19921313,Single,1
44181,19922211,Multiple,1
44182,19921314,Multiple,1
44183,19923294,Single,1
44184,19923251,Multiple,1
44185,19921072,Multiple,1
44186,19921362,Multiple,1
44187,19923346,Multiple,1
44188,19922280,Single,1
44189,19922330,Single,1
44190,19926036,Single,1
44191,19926046,Multiple,1
44192,19921496,Multiple,1
44193,19922279,Multiple,1
44194,19921482,Single,1
44195,19922007,Single,1
44196,19924008,Single,1
44197,19921130,Multiple,1
44198,19921137,Multiple,1
44199,19925112,Multiple,1
44200,19921545,Single,1
44201,19924042,Single,1
44202,19921245,Multiple,1
44203,19921568,Multiple,1
44204,19921536,Single,1
44205,19921474,Multiple,1
44206,19925016,Single,1
44207,19921176,Single,1
44208,19923102,Multiple,2
44209,19926016,Single,1
44210,19921544,Single,1
44211,19922128,Multiple,1
44212,19921339,Single,1
44213,19921525,Multiple,1
44214,19921146,Multiple,1
44215,19925039,Single,1
44216,19921011,Single,1
44217,19921508,Multiple,3
44218,19923256,Multiple,1
44219,19923080,Single,1
44220,19926024,Single,1
44221,19922218,Single,1
44222,19921236,Single,1
44223,19925111,Single,1
44224,19921047,Single,1
44225,19922174,Multiple,1
44226,19923338,Single,1
44227,19924139,Multiple,1
44228,19924122,Single,1
44229,19922005,Single,1
44230,19925050,Single,1
44231,19922186,Multiple,1
44232,19923121,Single,1
44233,19921537,Single,1
44234,19921468,Single,1
44235,19922146,Multiple,1
44236,19922323,Multiple,1
44237,19923333,Multiple,1
44238,19921419,Single,1
44239,19922098,Single,1
44240,19924097,Multiple,2
44241,19924105,Single,1
44242,19923281,Single,1
44243,19925073,Multiple,1
44244,19924069,Multiple,1
44245,19923171,Multiple,4
44246,19925095,Single,1
44247,19921191,Multiple,1
44248,19922035,Single,1
44249,19922247,Multiple,2
44250,19922182,Single,1
44251,19923081,Single,1
44252,19925092,Single,1
44253,19921182,Multiple,1
44254,19925109,Single,1
44255,19921118,Multiple,1
44256,19921325,Single,1
44257,19927003,Multiple,1
44258,19922289,Single,1
44259,19923196,Multiple,1
44260,19923255,Multiple,2
44261,19921071,Multiple,1
44262,19923353,Single,1
44263,19921355,Single,1
44264,19921139,Multiple,1
44265,19922015,Single,1
44266,19923203,Multiple,1
44267,19923152,Multiple,1
44268,19923044,Multiple,1
44269,19926032,Single,1
44270,19927024,Multiple,1
44271,19922352,Single,1
44272,19922321,Multiple,1
44273,19921053,Single,1
44274,19924128,Multiple,1
44275,19921378,Single,1
44276,19923354,Single,1
44277,19922233,Single,1
44278,19921142,Single,1
44279,19927019,Single,1
44280,19923318,Single,1
44281,19921008,Multiple,1
44282,19921162,Single,1
44283,19925032,Single,1
44284,19925118,Single,1
44285,19924029,Single,1
44286,19922120,Multiple,1
44287,19923063,Multiple,1
44288,19922073,Multiple,2
44289,19928004,Multiple,1
44290,19924019,Single,1
44291,19921402,Multiple,2
44292,19921175,Single,1
44293,19924061,Single,1
44294,19925069,Single,1
44295,19921106,Single,1
44296,19923189,Single,2
44297,19923303,Multiple,2
44298,19924081,Single,1
44299,19923306,Single,1
44300,19923181,Multiple,1
44301,19922139,Single,1
44302,19925086,Single,1
44303,19923290,Multiple,1
44304,19927040,Single,1
44305,19925061,Single,1
44306,19922141,Single,1
44307,19921254,Single,1
44308,19922302,Multiple,1
44309,19922091,Multiple,2
44310,19923032,Multiple,1
44311,19923216,Multiple,1
44312,19925054,Multiple,1
44313,19921507,Multiple,1
44314,19921274,Multiple,1
44315,19922065,Multiple,1
44316,19921205,Multiple,1
44317,19923010,Single,1
44318,19923287,Multiple,2
44319,19924051,Multiple,1
44320,19921498,Multiple,1
44321,19922356,Single,1
44322,19921076,Single,1
44323,19923064,Multiple,1
44324,19925059,Single,1
44325,19921406,Multiple,1
44326,19921359,Single,1
44327,19922267,Single,1
44328,19921222,Multiple,1
44329,19923142,Multiple,2
44330,19921107,Multiple,1
44331,19921270,Single,1
44332,19923210,Single,1
44333,19923061,Single,1
44334,19922147,Single,1
44335,19921570,Single,1
44336,19922162,Single,1
44337,19922242,Single,1
44338,19925168,Single,1
44339,19921300,Single,1
44340,19921539,Single,1
44341,19921180,Single,1
44342,19923226,Single,1
44343,19921196,Multiple,2
44344,19921114,Multiple,1
44345,19926006,Multiple,1
44346,19924126,Single,1
44347,19923186,Single,1
44348,19923241,Single,1
44349,19922144,Multiple,1
44350,19925053,Multiple,1
44351,19922230,Multiple,1
44352,19924021,Single,1
44353,19928012,Multiple,1
44354,19923065,Multiple,1
44355,19921167,Multiple,1
44356,19924048,Single,1
44357,19925035,Single,1
44358,19921565,Single,1
44359,19922062,Single,1
44360,19921124,Multiple,1
44361,19922312,Single,1
44362,19921329,Multiple,1
44363,19924056,Single,1
44364,19923236,Single,1
44365,19922037,Single,2
44366,19925120,Single,2
44367,19921004,Multiple,1
44368,19921001,Single,1
44369,19921177,Multiple,1
44370,19921298,Multiple,1
44371,19921319,Multiple,2
44372,19922099,Multiple,1
44373,19922290,Multiple,1
44374,19923050,Single,1
44375,19923027,Multiple,1
44376,19921341,Multiple,2
44377,19926022,Single,2
44378,19922049,Multiple,1
44379,19921039,Multiple,1
44380,19921337,Multiple,1
44381,19925147,Single,1
44382,19924141,Single,1
44383,19923217,Multiple,1
44384,19923223,Multiple,1
44385,19927033,Single,1
44386,19921056,Single,1
44387,19922086,Single,1
44388,19921299,Single,1
44389,19921486,Multiple,1
44390,19923156,Multiple,1
44391,19925134,Single,1
44392,19923321,Single,1
44393,19923199,Multiple,1
44394,19921273,Multiple,1
44395,19922343,Multiple,1
44396,19924045,Single,1
44397,19922190,Multiple,1
44398,19921467,Multiple,1
44399,19922201,Multiple,1
44400,19923299,Single,1
44401,19921017,Multiple,1
44402,19923129,Multiple,1
44403,19921392,Multiple,1
44404,19922256,Single,1
44405,19923312,Single,1
44406,19922324,Single,1
44407,19924011,Single,1
44408,19927011,Single,1
44409,19923068,Single,1
44410,19924020,Single,1
44411,19921231,Single,1
44412,19925070,Multiple,1
44413,19924103,Multiple,1
44414,19923145,Single,1
44415,19928002,Multiple,1
44416,19923250,Multiple,2
44417,19923164,Multiple,1
44418,19921302,Multiple,1
44419,19928006,Single,1
44420,19922284,Single,1
44421,19921560,Single,1
44422,19923344,Single,1
44423,19927018,Single,1
44424,19922138,Single,1
44425,19921121,Single,1
44426,19922055,Single,1
44427,19922344,Single,1
44428,19923197,Multiple,1
44429,19922032,Single,1
44430,19923025,Multiple,1
44431,19922082,Multiple,1
44432,19922008,Multiple,3
44433,19922103,Single,2
44434,19924044,Multiple,1
44435,19924007,Multiple,3
44436,19925077,Single,1
44437,19922077,Single,2
44438,19922359,Single,1
44439,19921265,Single,1
44440,19923258,Multiple,2
44441,19923187,Multiple,1
44442,19921454,Multiple,1
44443,19921497,Multiple,1
44444,19921280,Single,1
44445,19923058,Multiple,1
44446,19923184,Multiple,1
44447,19922033,Single,1
44448,19921523,Single,1
44449,19922022,Single,1
44450,19928011,Single,1
44451,19925037,Single,1
44452,19926058,Multiple,4
44453,19923292,Single,1
44454,19927009,Single,1
44455,19925015,Single,1
44456,19921094,Single,1
44457,19921326,Multiple,1
44458,19921165,Multiple,1
44459,19927031,Single,3
44460,19921238,Single,1
44461,19923194,Single,1
44462,19923076,Single,1
44463,19921476,Single,1
44464,19927001,Single,1
44465,19923053,Single,1
44466,19921292,Multiple,3
44467,19923188,Multiple,1
44468,19921527,Multiple,1
44469,19924070,Multiple,1
44470,19922221,Multiple,1
44471,19922335,Multiple,1
44472,19922216,Single,1
44473,19924023,Single,1
44474,19921571,Multiple,1
44475,19925083,Single,1
44476,19921444,Single,1
44477,19923348,Single,1
44478,19921459,Single,1
44479,19922126,Multiple,1
44480,19921394,Multiple,1
44481,19921212,Single,1
44482,19925007,Multiple,1
44483,19928008,Single,1
44484,19924104,Single,1
44485,19923160,Single,1
44486,19923358,Multiple,1
44487,19924092,Single,1
44488,19925049,Single,1
44489,19923259,Single,1
44490,19922249,Multiple,1
44491,19921145,Multiple,1
